SD_SCHUL_CODE,SCHUL_NM,subject_count,subjects
8490376,전남기술과학고등학교,88,* CNC밀링(머시닝센터) 가공 프로그래밍|* CNC선반 가공 프로그래밍|* HMI운영|* 결산처리|* 고객서비스관리|* 구동장치 유지정비|* 기본 작업(선반가공)|* 단순형상 작업|* 동력설비공사|* 동력제어반공사|* 문서관리|* 문서작성|* 물품전달|* 배관공사|* 배관배선검사|* 비교측정|* 사무행정 회계처리|* 안전규정 준수(CAM)|* 예약관리|* 일상생활수행지원|* 자동제어 대상설비 확인|* 전자부품 공정관리|* 전자부품 생산활동|* 전표관리|* 제어시스템 분석|* 중앙 제어 감시반 유지정비|* 진료지원보조|* 치공구 관리(밀링가공)|* 하드웨어 회로 설계|* 현장 제어기기 운영|* 홈 · 테이퍼 작업|* 회의 운영ㆍ지원|[보강]* 기본 작업(선반가공)|[보강]* 배관공사|[보강]* 비교측정|[보강]* 전자부품 공정관리|[보강]* 전자부품 생산기술지원|[보강]* 전표관리|[보강]* 치공구 관리(밀링가공)|[보강]* 현장 제어기기 운영|[보강]기계 기초 공작|[보강]기계 제도|[보강]성공적인 직업생활|[보강]자율·자치활동|[보강]전기·전자 일반|[보강]회계 원리|간호의 기초|공중 보건|공통국어1|국어|기계 기초 공작|기계 제도|기본수학1|기본영어1|기업 자원 통합 관리|기업과 경영|기초 간호 임상 실무|기초 제도|노동 인권과 산업 안전 보건|동아리활동|디지털 논리 회로|미술|보건 간호|사무 관리|성공적인 직업생활|수학|영어|운동과 건강|음악|자동화 설비|자율·자치활동|자율활동|전기 설비|전기·전자 일반|전기·전자 측정|전자 회로|전자캐드|중국어Ⅰ|진로활동|체육1|커뮤니케이션|컴퓨터 그래픽|통합과학|통합과학1|통합사회|통합사회1|한국사|회계 원리
8490377,임자고등학교,32,공통국어1|공통수학1|공통영어1|과학탐구실험1|논술|동아리활동|동아시아사|문학|생명과학Ⅰ|생명과학Ⅱ|세계사|세계지리|수학Ⅰ|수학과제 탐구|스포츠 생활|심화 국어|영어 독해와 작문|영어 회화|영어Ⅰ|운동과 건강|음악|자율·자치활동|자율활동|진로와 직업|체육1|통합과학1|통합사회1|한국사1|한국지리|한문Ⅰ|화법과 작문|확률과 통계
8490411,여수석유화학고등학교,64,* 2D도면작업|* HMI 프로그램 개발|* HMI운영|* 공기압 제어|* 공정 흐름도 파악|* 공정물질 특성 파악|* 냉난방 부하계산|* 네트워크 분석|* 모터 제어|* 배관 도면해독|* 배관 재료준비|* 배관공사|* 배관시공 계획수립|* 배선공사|* 분광 분석|* 설비점검|* 시험결과보고서 작성|* 운전준비|* 위험물 저장소 유지관리|* 이화학 분석|* 제어원리 응용|* 조명공사|* 피복아크용접 맞대기용접|* 피복아크용접 파이프용접|* 피복아크용접 필렛용접|공업 계측|공업 화학|공통국어1|공통수학1|공통영어1|국어|기계 기초 공작|기계 일반|단위 조작|동아리활동|산업 안전 보건 기초|수학|수학Ⅰ|스포츠 생활|압력용기|영어|운동과 건강|유체 기계|유체 역학|유틸리티|음악|자동화 설비|자율·자치활동|자율활동|재료 일반|전기 설비|전기 회로|전기・전자 기초|진로와 직업|진로활동|체육1|통합과학1|통합사회1|프로세스플랜트|한국사|화공 열역학|화공양론|화법과 작문|화학공장 설계 및 도면 이해
8490412,한국바둑고등학교,29,공통국어1|공통수학1|공통영어1|독서|문학|바둑 기술Ⅱ|바둑 기술Ⅲ|바둑 기초|바둑 영어|바둑학 개론|생명과학Ⅰ|세계사|수학Ⅰ|스포츠 생활|영어 독해와 작문|영어Ⅰ|음악|자율·자치활동|자율활동|중국어Ⅰ|중국어Ⅱ|진로와 직업|진로활동|체육1|통합과학|통합과학1|통합사회|한국사1|확률과 통계
8490413,벌교상업고등학교,46,* 네일 폴리시 아트|* 두피·모발 관리|* 롤 헤어펌|* 매장고객 관리|* 매직프레스 헤어펌|* 몸매상체전면관리|* 문서관리|* 문서작성|* 베이직 헤어컬러|* 본식웨딩 메이크업|* 사무자동화 관리운용|* 시대별 메이크업|* 응용 드라이|* 자금관리|* 전표관리|* 콤비네이션 헤어커트|* 판매 기본 정보 분석|* 피부미용 기초제모|* 피부미용 림프관리|공통국어1|공통수학1|공통영어1|금융 일반|동아리활동|미술|미용의 기초|사무 관리|상업 경제|생명과학Ⅰ|성공적인 직업생활|실용 경제|실용 국어|실용 수학|실용 영어|운동과 건강|음악|일본어Ⅰ|자율·자치활동|자율활동|진로활동|체육1|통합과학1|통합사회|한국사|한국사1|회계 정보 처리 시스템
8490414,한국말산업고등학교,31,* 기본승마 지도|* 말 비기승 운동관리|* 말 질병관리|* 장제 실행|* 장제 준비|* 장제 후 관리|* 재활승마 대상자 관리|* 재활승마용 말 관리|[보강]* 말 질병관리|[보강]* 승마지도 준비|[보강]* 재활승마용 말 관리|공통국어1|국어|기본수학1|농업 정보 관리|동물 자원|동아리활동|마학|미술|봉사활동|수학|스포츠 생활|영어|운동과 건강|음악|자율·자치활동|진로와 직업|진로활동|체육1|통합사회1|한국사
8490415,진도국악고등학교,41,공연 실습|공통국어1|기본 수학|기본수학1|기본영어1|독서|동아리활동|무용 감상과 비평|무용 기초 실기|무용 음악 실습|무용 전공 실기|무용의 이해|발레 실기1|보건|세계사|스포츠 생활|시창 청음 실습1|시창청음|안무|영어Ⅰ|영어Ⅱ|운동과 건강|음악 공연 실습1|음악 이론|음악 전공 실기|음악사|자율·자치활동|자율활동|진로와 직업|진로활동|체육1|한국무용 실기1|한국무용 장단 실습1|한국사|한문Ⅰ|합주|합창|합창·합주|현대무용 실기1|화학Ⅰ|확률과 통계
8490416,안좌고등학교,51,* 문서작성|* 사무행정 회계처리|* 전표관리|공통국어1|공통수학1|공통영어1|과학탐구실험1|국방체육|논술|독도법|독서|동아리활동|동아시아사|문학|미술|미술 창작|미적분|보건|부사관역할과 실무|사무 관리|사회·문화|사회문제 탐구|상업 경제|생명과학Ⅱ|성공적인 직업생활|수학Ⅰ|스포츠 생활|여행지리|영미 문학 읽기|영어 회화|영어Ⅰ|영어Ⅱ|영어권 문화|운동과 건강|음악|전쟁사(The history of Korea War)|정보 처리와 관리|지구과학Ⅰ|지구과학Ⅱ|진로와 직업|진로활동|창업 일반|체육1|토익연습일반|통합과학1|통합사회1|한국사1|한국지리|화법과 작문|확률과 통계|회계 원리
8490417,신안해양과학고등학교,43,* 가두리 양식|* 빵류제품 반죽발효|* 빵류제품 반죽익힘|* 빵류제품 반죽정형|* 소시지류 제조|* 수산염장품 제조|* 양식장 환경관리|* 조리빵 만들기|* 종묘 생산·양성|* 햄류 제조|* 혼합 양식|공통국어1|교내체육대회|국어|기본수학1|기본영어1|동아리활동|미술|보건|성공적인 직업생활|수산 생물|수산 양식 일반|수산 일반|수산・해운 산업 기초|수산물 유통|수학|스포츠 생활|식품 과학|식품 위생|실용 국어|실용 수학|실용 영어|영어|운동과 건강|자율·자치활동|자율활동|진로와 직업|진로활동|체육1|통합과학1|통합사회1|한국사|해양 레저 관광
8490425,목상고등학교,131,[보강]지구과학Ⅰ|[보강]지구과학Ⅱ|[보강]체육|경제 수학경제 수학A|경제 수학경제 수학B|경제 수학경제 수학C|경제 수학경제 수학E|경제 수학경제 수학F|경제경제I|고전문학 감상고전문학 감상A|고전문학 감상고전문학 감상D|고전문학 감상고전문학 감상F|공통국어1|공통수학1|공통영어1|과학과제 연구|과학탐구실험1|교육학|동아리활동|동아시아사동아시아사H|동아시아사동아시아사I|문학|물리학Ⅱ물리학ⅡG|물리학Ⅱ물리학ⅡJ|미술 감상과 비평|미술 창작|미적분미적분C|미적분미적분D|미적분미적분E|사회문제 탐구사회문제 탐구G|사회문제 탐구사회문제 탐구H|사회문제 탐구사회문제 탐구J1|사회문제 탐구사회문제 탐구J2|사회문제 탐구사회문제 탐구i|생명과학Ⅱ생명과학 ⅡI|생명과학Ⅱ생명과학ⅡG|생명과학Ⅱ생명과학ⅡH|생활과 과학|생활과 과학생활과 과학H|생활과 과학생활과 과학I|생활과 과학생활과 과학J|생활과 윤리|생활과 윤리생활과 윤리A|생활과 윤리생활과 윤리B|생활과 윤리생활과 윤리C|수학Ⅰ|수학과제 탐구|수학과제 탐구수학과제 탐구A|수학과제 탐구수학과제 탐구B|수학과제 탐구수학과제 탐구F|스포츠 문화|심리학|심화 국어|언어와 매체|여행지리여행지리G|여행지리여행지리H|여행지리여행지리J|영미 문학 읽기|영어 독해와 작문|영어 독해와 작문영어 독해와 작문A1|영어 독해와 작문영어 독해와 작문A2|영어 독해와 작문영어 독해와 작문B|영어 독해와 작문영어 독해와 작문C|영어 독해와 작문영어 독해와 작문D|영어 독해와 작문영어 독해와 작문E|영어 독해와 작문영어 독해와 작문F|영어Ⅰ|운동과 건강|운동과 건강운동과 건강A|운동과 건강운동과 건강B|운동과 건강운동과 건강C|운동과 건강운동과 건강D|운동과 건강운동과 건강E|운동과 건강운동과 건강F2|운동과 건강운동과건강F1|윤리와 사상윤리와 사상G|윤리와 사상윤리와 사상H|윤리와 사상윤리와 사상I|윤리와 사상윤리와 사상J|음악 감상과 비평|일본어Ⅰ|일본어Ⅱ|일본어Ⅱ일본어ⅡB|일본어Ⅱ일본어ⅡC|일본어Ⅱ일본어ⅡD|일본어Ⅱ일본어ⅡE|자율·자치활동|자율활동|정보|정치와 법정치와법A|정치와 법정치와법B|중국어Ⅰ|중국어Ⅱ중국어ⅡC|중국어Ⅱ중국어ⅡD|중국어Ⅱ중국어ⅡE|지구과학Ⅰ지구과학A|지구과학Ⅰ지구과학B|지구과학Ⅰ지구과학C|지구과학Ⅱ|진로 영어|진로활동|진로활동진로활동A|진로활동진로활동B|진로활동진로활동C|진로활동진로활동D|진로활동진로활동E|진로활동진로활동F1|진로활동진로활동F2|체육|통합과학1|통합사회1|한국사1|한국지리|화법과 작문화법과 작문A|화법과 작문화법과 작문B|화법과 작문화법과 작문C|화법과 작문화법과 작문D|화법과 작문화법과 작문E|화법과 작문화법과 작문F|화학Ⅰ화학ⅠA|화학Ⅰ화학ⅠB|화학Ⅰ화학ⅠC|화학Ⅱ화학ⅡH|화학Ⅱ화학ⅡI|화학Ⅱ화학ⅡJ|확률과 통계확률과통계1A|확률과 통계확률과통계1B|확률과 통계확률과통계1C|확률과 통계확률과통계2A|확률과 통계확률과통계2B|확률과 통계확률과통계2C
8490427,송지고등학교,53,* 결산처리|* 경영진 일정관리|* 경영진 지원업무|* 급여지급|* 비품관리|* 용역관리|* 전표관리|* 차량운영관리|공통국어1|공통수학1|공통영어1|과학탐구실험1|교육학|기업 자원 통합 관리|기업과 경영|논술|동아리활동|마케팅과 광고|문학|미술|사회문제 탐구|상업 경제|생명과학Ⅰ|생명과학Ⅱ|성공적인 직업생활|세계사|수학Ⅰ|스포츠 생활|실용 경제|실용 국어|심리학|영어|영어 독해와 작문|영어Ⅰ|운동과 건강|음악|음악 감상과 비평|자율·자치활동|자율활동|정치와 법|진로와 직업|진로활동|창업 일반|체육1|통합과학1|통합사회|통합사회1|한국사1|현대 세계의 변화|화법과 작문|확률과 통계|환경|회계 원리
8490428,영광공업고등학교,73,* 2D도면관리|* 2D도면작업|* 3D형상모델링작업|* CNC밀링(머시닝센터) 가공 프로그래밍|* CO2용접 결함부 보수용접 작업|* CO2용접 도면해독|* CO2용접 장비 준비|* CO2용접 재료 준비|* 과자류제품 재료혼합|* 깎기|* 내선공사계획|* 메우기|* 모터 제어|* 배터리 관리장치(BMS) 하드웨어 개발|* 배터리 시스템 설계|* 빵류제품 마무리|* 빵류제품 반죽정형|* 빵류제품 생산작업준비|* 빵류제품 스트레이트 반죽|* 사후유지관리|* 센서 활용 기술|* 솔리드와이어용접 비드쌓기|* 솔리드와이어용접 작업|* 쌓기|* 엔지니어링모델링|* 엔진정비|* 운전 전 점검|* 유압식 현가장치 정비|* 유압펌프 정비|* 자동차 등화장치 정비|* 자동차 전기·전자회로 분석|* 자동차 편의장치 정비|* 작업계획 수립|* 작업상황 파악|* 작업장 유지관리(밀링가공)|* 작업장치 및 주행장치조작|* 장비구조|* 적재·하역·운반작업|* 전기장치 정비|* 전자제어 조향장치 정비|* 정밀측정|* 주행|* 커피기계 운용|* 커피추출운용|* 피복아크용접 가용접 작업|* 피복아크용접 비드쌓기|* 화물 적재 및 하역작업|공통국어1|기계 기초 공작|기계 기초 역학|기계 일반|기본수학1|기본영어1|농산 식품 가공|성공적인 직업 생활|식품 가공 기술|식품 과학|식품 위생|실용 영어|운동과 건강|음악|자동차 기관|자동차 일반|자율·자치활동|자율활동|전기・전자 기초|중국어Ⅰ|진로활동|체육|체육1|통합과학1|통합사회1|한국사
8490429,병영상업고등학교,31,* 고객관리|* 금융소비자 보호|* 비품관리|* 사무자동화 관리운용|* 사무행정 회계처리|* 사이트 구축|* 사이트 운영|* 자금관리|* 전표관리|* 차량운영관리|* 판매관리|개교기념일|공통국어1|기본수학1|기본영어1|동아리활동|보건|상업 경제|성공적인 직업생활|실용 국어|실용 수학|실용 영어|운동과 건강|진로와 직업|진로활동|창업 일반|체육1|통합과학1|통합사회1|한국사|회계 정보 처리 시스템
8490458,장성하이텍고등학교,60,* 과자류제품 반죽정형|* 과자류제품 생산작업준비|* 과자류제품 재료혼합|* 농업용기계 동력장치정비|* 빵류제품 마무리|* 빵류제품 반죽익힘|* 빵류제품 생산작업준비|* 빵류제품 스트레이트 반죽|* 시설원예 공정육묘관리|* 시설원예 복합환경관리|* 에스프레소 음료제조|* 장비구조|* 전자부품 생산활동|* 전자제품생산 안전관리|* 정보통신기기 디지털회로설계|* 제품 스캐닝|* 조리빵 만들기|* 채소 병해관리|* 채소 수경재배 준비|* 채소 충해 관리|* 커피음료제조|* 학생선택|* 한식 구이조리|* 한식 생채·회조리|* 한식기초조리실무|공동실습소입소* 전자부품설비보전|공동실습소입소* 전자제품생산 구매관리|공동실습소입소기초 제도|공동실습소입소전자 회로|공통국어1|공통수학1|공통영어1|기초 조리|농산물 유통|농업 기계|농업 기계 운전・작업|농업 기초 기술|동아리활동|디지털 논리 회로|보건|성공적인 직업생활|스포츠 생활|식품 과학|식품 위생|실용 국어|실용 수학|실용 영어|음악|음악 감상과 비평|자율·자치활동|자율활동|재배|전기·전자 일반|조경|진로활동|체육|체육1|통합과학|통합사회1|한국사
8490459,함평학다리고등학교,59,[보강]경제 수학|경제 수학|고전 읽기|공통국어1|공통수학1|공통영어1|과학탐구실험1|기하|동아리활동|문학|물리학Ⅰ|물리학Ⅱ|미술 감상과 비평|미적분|보건|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생태와 환경|생활과 윤리|세계사|세계지리|수학Ⅰ|수학과제 탐구|스포츠 생활|심리학|심화 국어|언어와 매체|영미 문학 읽기|영어 독해와 작문|영어 회화|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|음악 감상과 비평|인공지능 기초|자율·자치활동|자율활동|정치와 법|중국어Ⅰ|중국어Ⅱ|지구과학Ⅰ|지구과학Ⅱ|진로와 직업|진로활동|체육1|통합과학1|통합사회1|한국사1|한국지리|한문Ⅰ|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계|환경
